rfp_group,rfp_name,curryr_rev,prevyr_rev,growth,volume_tier,growth_tier,rebate_rate,rebate,,,total_rev,rebate,net_rev,
4173,RFP_NAME_D,0,0,,,,0,0,,,,,,
4177,RFP_NAME_D,0,0,,,,0,0,,,,,,
4185,RFP_NAME_D,251.73,403.83,-0.376643637,,,0,0,,,,,,
4189,RFP_NAME_D,0,0,,,,0,0,,,,,,
4196,RFP_NAME_D,9618.7,7571.13,0.270444438,V1,G3,0.05,480.935,,,,,,
4208,RFP_NAME_D,3237.09,3495.73,-0.073987407,,,0,0,,,,,,
4221,RFP_NAME_D,7343.79,8756.49,-0.161331766,,,0,0,,,,,,
4222,RFP_NAME_D,1891.4,2621.17,-0.278413838,,,0,0,,,,,,
4223,RFP_NAME_D,2353.19,2007.39,0.172263486,,G2,0,0,,,,,,
4238,RFP_NAME_D,454.34,162.84,1.790100712,,G3,0,0,,,,,,
4280,RFP_NAME_D,2127.57,1879.41,0.132041439,,G1,0,0,,,,,,
4283,RFP_NAME_D,0,0,,,,0,0,,,,,,
4288,RFP_NAME_D,4811.26,9022.21,-0.466731544,,,0,0,,,,,,
4306,RFP_NAME_D,3598.66,3240.71,0.110454191,,G1,0,0,,,,,,
4307,RFP_NAME_D,1855.52,2852.75,-0.349567961,,,0,0,,,,,,
4332,RFP_NAME_D,1429.26,1935.63,-0.261604749,,,0,0,,,,,,
4333,RFP_NAME_D,6676.31,9253.91,-0.278541719,,,0,0,,,,,,
4343,RFP_NAME_D,627.88,609.37,0.030375634,,,0,0,,,,,,
4346,RFP_NAME_D,1035.1,1287.03,-0.195745243,,,0,0,,,,,,
4350,RFP_NAME_D,13446.96,15644.9,-0.140489233,V1,,0,0,,,,,,
4382,RFP_NAME_D,31723.82,34467.65,-0.079605949,V3,,0,0,,,,,,
4383,RFP_NAME_D,625.92,581.15,0.07703691,,,0,0,,,,,,
4387,RFP_NAME_D,309.85,192.4,0.610446985,,G3,0,0,,,,,,
4418,RFP_NAME_D,8356.51,7931.74,0.053553193,,,0,0,,,,,,
4424,RFP_NAME_D,0,0,,,,0,0,,,,,,
4431,RFP_NAME_D,4563.64,3514.48,0.29852496,,G3,0,0,,,,,,
4442,RFP_NAME_D,4945.28,3580.47,0.3811818,,G3,0,0,,,,,,
4456,RFP_NAME_D,0,1214.91,-1,,,0,0,,,,,,
4457,RFP_NAME_D,113.41,0,inf,,,0,0,,,,,,
4458,RFP_NAME_D,-177.99,2521.84,-1.070579418,,,0,0,,,,,,
4481,RFP_NAME_D,1363.73,2490.71,-0.452473391,,,0,0,,,,,,
4484,RFP_NAME_D,1518.54,1792.42,-0.152799009,,,0,0,,,,,,
4491,RFP_NAME_D,13246.63,12063.93,0.098036046,V1,G1,0.01,132.4663,,,,,,
4495,RFP_NAME_D,9054.94,15863.21,-0.429186148,V1,,0,0,,,,,,
4500,RFP_NAME_D,13893,7467.48,0.860466985,V1,G3,0.05,694.65,,,,,,
4501,RFP_NAME_D,1268.06,9424.45,-0.865449973,,,0,0,,,,,,
4517,RFP_NAME_D,7541.69,6408.79,0.176772839,,G2,0,0,,,,,,
4546,RFP_NAME_D,376.58,812.75,-0.536659489,,,0,0,,,,,,
4622,RFP_NAME_D,11377.04,15935.04,-0.286036307,V1,,0,0,,,,,,
4632,RFP_NAME_D,7022.03,9232.92,-0.23945729,,,0,0,,,,,,
4651,RFP_NAME_D,8408.88,8521,-0.01315808,,,0,0,,,,,,
4660,RFP_NAME_D,1004.04,1244.87,-0.193457951,,,0,0,,,,,,
4673,RFP_NAME_D,1027.26,1879.77,-0.45351825,,,0,0,,,,,,
4675,RFP_NAME_D,21777.92,19684.65,0.106340219,V2,G1,0.04,871.1168,,,,,,
4678,RFP_NAME_D,7654.66,4451.73,0.719479843,,G3,0,0,,,,,,
4681,RFP_NAME_D,312,293.88,0.06165782,,,0,0,,,,,,
4692,RFP_NAME_D,2347.11,4408.36,-0.467577512,,,0,0,,,,,,
4707,RFP_NAME_D,655.57,820.08,-0.20060238,,,0,0,,,,,,
4718,RFP_NAME_D,0,0,,,,0,0,,,,,,
4720,RFP_NAME_D,9070.45,13672.84,-0.336608196,V1,,0,0,,,,,,
4727,RFP_NAME_D,3216.5,2353.54,0.366664684,,G3,0,0,,,,,,
4740,RFP_NAME_D,704.38,790.64,-0.109101487,,,0,0,,,,,,
4745,RFP_NAME_D,530.34,298.76,0.775137234,,G3,0,0,,,,,,
4749,RFP_NAME_D,3855.12,3967.96,-0.028437787,,,0,0,,,,,,
4752,RFP_NAME_D,846.12,325.68,1.598010317,,G3,0,0,,,,,,
4760,RFP_NAME_D,4055.85,4722.02,-0.141077336,,,0,0,,,,,,
4766,RFP_NAME_D,1069.26,2195.56,-0.512989852,,,0,0,,,,,,
4798,RFP_NAME_D,1761.12,853.92,1.062394604,,G3,0,0,,,,,,
4806,RFP_NAME_D,8014.88,8656.53,-0.074123234,,,0,0,,,,,,
4814,RFP_NAME_D,1728.42,1881.16,-0.081194582,,,0,0,,,,,,
4844,RFP_NAME_D,12787.37,14119.59,-0.094352598,V1,,0,0,,,,,,
4865,RFP_NAME_D,800.66,874.05,-0.083965448,,,0,0,,,,,,
4875,RFP_NAME_D,3461.02,5159.71,-0.329221991,,,0,0,,,,,,
4884,RFP_NAME_D,0,0,,,,0,0,,,,,,
4889,RFP_NAME_D,4802.28,8299.49,-0.421376494,,,0,0,,,,,,
4915,RFP_NAME_D,13050.42,14397.52,-0.093564725,V1,,0,0,,,,,,
4924,RFP_NAME_D,2943.4,1870.48,0.573606775,,G3,0,0,,,,,,
4929,RFP_NAME_D,2607.6,4708.21,-0.446158944,,,0,0,,,,,,
4932,RFP_NAME_D,4956.02,4708.68,0.052528522,,,0,0,,,,,,
4935,RFP_NAME_D,4709.8,5531.4,-0.148533825,,,0,0,,,,,,
4944,RFP_NAME_D,2106.15,3296.51,-0.361097039,,,0,0,,,,,,
4945,RFP_NAME_D,7763.62,5220.69,0.487086956,,G3,0,0,,,,,,
4950,RFP_NAME_D,18651.83,18914.09,-0.013865853,V2,,0,0,,,,,,
4952,RFP_NAME_D,12695.12,14047.86,-0.096295094,V1,,0,0,,,,,,
4954,RFP_NAME_D,1756.33,1629.38,0.077913071,,,0,0,,,,,,
4955,RFP_NAME_D,858.3,1545.94,-0.444803809,,,0,0,,,,,,
4961,RFP_NAME_D,23399.13,29975.4,-0.219388899,V3,,0,0,,,,,,
4967,RFP_NAME_D,0,0,,,,0,0,,,,,,
4970,RFP_NAME_D,1685.6,2578.27,-0.346228285,,,0,0,,,,,,
4972,RFP_NAME_D,779.26,2517.02,-0.690403731,,,0,0,,,,,,
4977,RFP_NAME_D,312.7,1018.76,-0.693058228,,,0,0,,,,,,
4979,RFP_NAME_D,0,0,,,,0,0,,,,,,
4981,RFP_NAME_D,3786.49,3311.3,0.143505572,,G1,0,0,,,,,,
4987,RFP_NAME_D,7233.89,6936.22,0.042915305,,,0,0,,,,,,
4989,RFP_NAME_D,826.85,1784.83,-0.536734591,,,0,0,,,,,,
4990,RFP_NAME_D,5216.78,1871,1.788230893,,G3,0,0,,,,,,
5013,RFP_NAME_D,1895.25,1196.76,0.583650857,,G3,0,0,,,,,,
5028,RFP_NAME_D,20144.17,22410.13,-0.101113202,V2,,0,0,,,,,,
5033,RFP_NAME_D,98.36,316.21,-0.688940894,,,0,0,,,,,,
5042,RFP_NAME_D,23537.37,22617.41,0.040674861,V3,,0,0,,,,,,
5050,RFP_NAME_D,38411.89,40117.23,-0.042508917,V3,,0,0,,,,,,
5067,RFP_NAME_D,11338.25,14243.33,-0.203960731,V1,,0,0,,,,,,
5068,RFP_NAME_D,2340.61,1880.02,0.244992075,,G3,0,0,,,,,,
5069,RFP_NAME_D,0,0,,,,0,0,,,,,,
5071,RFP_NAME_D,0,635.73,-1,,,0,0,,,,,,
5088,RFP_NAME_D,6341.56,8045.75,-0.211812448,,,0,0,,,,,,
5104,RFP_NAME_D,2750.93,3505.16,-0.215177053,,,0,0,,,,,,
5131,RFP_NAME_D,5538.79,5175.22,0.070252086,,,0,0,,,,,,
5154,RFP_NAME_D,4435.3,3440.82,0.289024128,,G3,0,0,,,,,,
5165,RFP_NAME_D,166.74,189.93,-0.122097615,,,0,0,,,,,,
5175,RFP_NAME_D,0,0,,,,0,0,,,,,,
5176,RFP_NAME_D,7325.67,8084.32,-0.093842154,,,0,0,,,,,,
5182,RFP_NAME_D,2413.77,3288.32,-0.265956476,,,0,0,,,,,,
5183,RFP_NAME_D,20242.96,18368.11,0.102070926,V2,G1,0.04,809.7184,,,,,,
5184,RFP_NAME_D,582.57,496.91,0.172385341,,G2,0,0,,,,,,
5190,RFP_NAME_D,2523.79,1926.5,0.310038931,,G3,0,0,,,,,,
5192,RFP_NAME_D,1286.83,861.18,0.494263685,,G3,0,0,,,,,,
5199,RFP_NAME_D,56347.77,63671.25,-0.115020201,V4,,0,0,,,,,,
5201,RFP_NAME_D,14175.97,17419.41,-0.186196892,V1,,0,0,,,,,,
5202,RFP_NAME_D,19352.01,21089.41,-0.08238258,V2,,0,0,,,,,,
5204,RFP_NAME_D,0,0,,,,0,0,,,,,,
5208,RFP_NAME_D,41481.8,36295.89,0.142878712,V3,G1,0.03,1244.454,,,,,,
5210,RFP_NAME_D,29059.58,23849.27,0.218468322,V3,G3,0.07,2034.1706,,,,,,
5216,RFP_NAME_D,3655.4,3504.37,0.043097618,,,0,0,,,,,,
5218,RFP_NAME_D,7403.25,6089.68,0.215704273,,G3,0,0,,,,,,
5220,RFP_NAME_D,4320.38,4071.57,0.061109105,,,0,0,,,,,,
5221,RFP_NAME_D,21103.96,26728.96,-0.210445898,V2,,0,0,,,,,,
5224,RFP_NAME_D,1740.07,247.62,6.027178742,,G3,0,0,,,,,,
5225,RFP_NAME_D,6188.32,3469.07,0.783855615,,G3,0,0,,,,,,
5226,RFP_NAME_D,7417.98,6973.61,0.063721659,,,0,0,,,,,,
5228,RFP_NAME_D,2206.4,2211.44,-0.002279058,,,0,0,,,,,,
5235,RFP_NAME_D,1294.94,1529.85,-0.153551002,,,0,0,,,,,,
5237,RFP_NAME_D,8002.41,9977.96,-0.197991373,,,0,0,,,,,,
5238,RFP_NAME_D,40352.45,35548.77,0.135129289,V3,G1,0.03,1210.5735,,,,,,
5244,RFP_NAME_D,17413.34,20324.64,-0.143239929,V2,,0,0,,,,,,
5249,RFP_NAME_D,36810.61,37306.94,-0.013303959,V3,,0,0,,,,,,
5251,RFP_NAME_D,9940.51,25136.82,-0.604543852,V1,,0,0,,,,,,
5260,RFP_NAME_D,8928.28,9994.48,-0.106678887,,,0,0,,,,,,
5264,RFP_NAME_D,4259.24,1122.16,2.795572824,,G3,0,0,,,,,,
5267,RFP_NAME_D,13970.59,13926.32,0.003178873,V1,,0,0,,,,,,
5270,RFP_NAME_D,0,0,,,,0,0,,,,,,
5273,RFP_NAME_D,8947.05,6704.75,0.334434543,,G3,0,0,,,,,,
5279,RFP_NAME_D,13392.45,9084.46,0.474215308,V1,G3,0.05,669.6225,,,,,,
5280,RFP_NAME_D,3775.76,2902.75,0.300752734,,G3,0,0,,,,,,
5281,RFP_NAME_D,5631.82,5319.21,0.058770005,,,0,0,,,,,,
5287,RFP_NAME_D,41730.09,37378.44,0.116421392,V3,G1,0.03,1251.9027,,,,,,
5288,RFP_NAME_D,7418.23,6740.54,0.100539423,,G1,0,0,,,,,,
5289,RFP_NAME_D,153.18,16572.56,-0.99075701,,,0,0,,,,,,
5292,RFP_NAME_D,8241.79,10041.03,-0.179188788,,,0,0,,,,,,
5295,RFP_NAME_D,7525.21,11589.96,-0.350713031,,,0,0,,,,,,
5296,RFP_NAME_D,13958.46,12261.72,0.138376998,V1,G1,0.01,139.5846,,,,,,
5299,RFP_NAME_D,3948.48,3431.98,0.150496215,,G2,0,0,,,,,,
5300,RFP_NAME_D,238.91,269.26,-0.112716334,,,0,0,,,,,,
5301,RFP_NAME_D,3043.79,2474.28,0.23017201,,G3,0,0,,,,,,
5304,RFP_NAME_D,1220.47,2421.84,-0.496056717,,,0,0,,,,,,
5308,RFP_NAME_D,3671.2,3494.6,0.050535111,,,0,0,,,,,,
5311,RFP_NAME_D,12652.76,15401.28,-0.178460492,V1,,0,0,,,,,,
5312,RFP_NAME_D,13719.54,14063.37,-0.024448621,V1,,0,0,,,,,,
5313,RFP_NAME_D,11738.81,9492.33,0.236662653,V1,G3,0.05,586.9405,,,,,,
5314,RFP_NAME_D,8511.7,8156.3,0.043573679,,,0,0,,,,,,
5316,RFP_NAME_D,10070.91,6745.68,0.49294215,V1,G3,0.05,503.5455,,,,,,
5318,RFP_NAME_D,0,0,,,,0,0,,,,,,
5320,RFP_NAME_D,1642.65,2069.05,-0.206084918,,,0,0,,,,,,
5321,RFP_NAME_D,20583.98,13775.81,0.494211956,V2,G3,0.07,1440.8786,,,,,,
5322,RFP_NAME_D,33116.99,32913.71,0.00617615,V3,,0,0,,,,,,
5327,RFP_NAME_D,1915.13,2290.44,-0.163859346,,,0,0,,,,,,
5329,RFP_NAME_D,145.5,0,inf,,,0,0,,,,,,
5334,RFP_NAME_D,5596,5593.1,0.000518496,,,0,0,,,,,,
5336,RFP_NAME_D,958.05,611.67,0.566285742,,G3,0,0,,,,,,
5346,RFP_NAME_D,1609.18,1716.69,-0.062626333,,,0,0,,,,,,
5348,RFP_NAME_D,7651.06,8296.95,-0.077846679,,,0,0,,,,,,
5349,RFP_NAME_D,11688.91,6084.9,0.920969942,V1,G3,0.05,584.4455,,,,,,
5372,RFP_NAME_D,23148.09,28581.78,-0.190110273,V3,,0,0,,,,,,
5375,RFP_NAME_D,39924.33,38838.83,0.027948834,V3,,0,0,,,,,,
5380,RFP_NAME_D,19144.95,17757.63,0.07812529,V2,,0,0,,,,,,
5381,RFP_NAME_D,0,0,,,,0,0,,,,,,
5382,RFP_NAME_D,0,54.08,-1,,,0,0,,,,,,
5384,RFP_NAME_D,5033.7,6813.09,-0.261172243,,,0,0,,,,,,
5387,RFP_NAME_D,35289.34,34901.85,0.011102277,V3,,0,0,,,,,,
5393,RFP_NAME_D,-14.85,0,#NAME?,,,0,0,,,,,,
5398,RFP_NAME_D,936.34,1194.23,-0.215946677,,,0,0,,,,,,
5401,RFP_NAME_D,8511.93,8910.35,-0.044714293,,,0,0,,,,,,
5402,RFP_NAME_D,0,7522.91,-1,,,0,0,,,,,,
5405,RFP_NAME_D,2681.61,2885.48,-0.070653756,,,0,0,,,,,,
5409,RFP_NAME_D,12798.01,11019.44,0.161402939,V1,G2,0.03,383.9403,,,,,,
5414,RFP_NAME_D,2444.49,2416.16,0.011725217,,,0,0,,,,,,
5416,RFP_NAME_D,4854.77,7397.35,-0.343714979,,,0,0,,,,,,
5421,RFP_NAME_D,9062.25,6547.17,0.384147655,V1,G3,0.05,453.1125,,,,,,
5422,RFP_NAME_D,2848.36,3172.99,-0.102310439,,,0,0,,,,,,
5423,RFP_NAME_D,11022.38,9227.71,0.19448704,V1,G2,0.03,330.6714,,,,,,
5424,RFP_NAME_D,1810.92,1270.26,0.425629399,,G3,0,0,,,,,,
5425,RFP_NAME_D,11069.09,1414.67,6.824503241,V1,G3,0.05,553.4545,,,,,,
5427,RFP_NAME_D,2670.18,5505.38,-0.514987158,,,0,0,,,,,,
5428,RFP_NAME_D,1637.79,988.55,0.656759901,,G3,0,0,,,,,,
5438,RFP_NAME_D,40406.07,38855.43,0.039907936,V3,,0,0,,,,,,
5441,RFP_NAME_D,195.25,677.2,-0.711680449,,,0,0,,,,,,
5442,RFP_NAME_D,2825.69,2942.06,-0.039553918,,,0,0,,,,,,
5443,RFP_NAME_D,2920.25,14667.81,-0.800907566,,,0,0,,,,,,
5444,RFP_NAME_D,9324.51,9530.27,-0.021590154,V1,,0,0,,,,,,
5447,RFP_NAME_D,24203,30267.18,-0.200354972,V3,,0,0,,,,,,
5448,RFP_NAME_D,5333.76,4524.66,0.178820066,,G2,0,0,,,,,,
5452,RFP_NAME_D,220.53,273.28,-0.193025468,,,0,0,,,,,,
5461,RFP_NAME_D,21847.11,22862.77,-0.044424188,V2,,0,0,,,,,,
5462,RFP_NAME_D,2673.92,3492.69,-0.234423897,,,0,0,,,,,,
5472,RFP_NAME_D,2097.44,3067.55,-0.316249124,,,0,0,,,,,,
5474,RFP_NAME_D,24436.19,29998.14,-0.185409829,V3,,0,0,,,,,,
5479,RFP_NAME_D,566.08,616.68,-0.08205228,,,0,0,,,,,,
5484,RFP_NAME_D,3238.47,4517.31,-0.283097684,,,0,0,,,,,,
5487,RFP_NAME_D,14166.99,18028.42,-0.214185713,V1,,0,0,,,,,,
5495,RFP_NAME_D,21986.28,17670.85,0.244211795,V2,G3,0.07,1539.0396,,,,,,
5496,RFP_NAME_D,6123.66,5381.39,0.137932765,,G1,0,0,,,,,,
5521,RFP_NAME_D,602.08,661.36,-0.089633483,,,0,0,,,,,,
5522,RFP_NAME_D,7714.25,9228.74,-0.164105826,,,0,0,,,,,,
5524,RFP_NAME_D,24988.6,31882.75,-0.216234484,V3,,0,0,,,,,,
5527,RFP_NAME_D,0,0,,,,0,0,,,,,,
5534,RFP_NAME_D,525.24,546.04,-0.038092447,,,0,0,,,,,,
5542,RFP_NAME_D,1328.96,1271.02,0.045585435,,,0,0,,,,,,
5550,RFP_NAME_D,3829.88,4406.86,-0.13092769,,,0,0,,,,,,
5567,RFP_NAME_D,179.96,298.62,-0.397361195,,,0,0,,,,,,
5572,RFP_NAME_D,2992.1,5104.46,-0.41382634,,,0,0,,,,,,
5574,RFP_NAME_D,4265.53,4172.44,0.022310686,,,0,0,,,,,,
5575,RFP_NAME_D,9626.78,10357.48,-0.070548048,V1,,0,0,,,,,,
5588,RFP_NAME_D,1396.06,2643.36,-0.47186157,,,0,0,,,,,,
5592,RFP_NAME_D,9318.77,6021.93,0.547472322,V1,G3,0.05,465.9385,,,,,,
5593,RFP_NAME_D,5269.96,3523.72,0.495567185,,G3,0,0,,,,,,
5595,RFP_NAME_D,31889.15,27590.02,0.155821924,V3,G2,0.05,1594.4575,,,,,,
5601,RFP_NAME_D,8195.47,7579.27,0.081300706,,G1,0,0,,,,,,
5602,RFP_NAME_D,13611.08,14209.2,-0.042093855,V1,,0,0,,,,,,
5603,RFP_NAME_D,14662.58,10405.25,0.409152111,V1,G3,0.05,733.129,,,,,,
5611,RFP_NAME_D,16193.59,15165.67,0.067779399,V2,,0,0,,,,,,
5612,RFP_NAME_D,10430.98,9081.74,0.148566244,V1,G1,0.01,104.3098,,,,,,
5627,RFP_NAME_D,22422.38,18787.2,0.193492378,V2,G2,0.05,1121.119,,,,,,
5635,RFP_NAME_D,4872.63,6500.29,-0.250398059,,,0,0,,,,,,
5636,RFP_NAME_D,38691.41,53693.01,-0.279395772,V3,,0,0,,,,,,
5645,RFP_NAME_D,1418.04,630.81,1.2479669,,G3,0,0,,,,,,
5647,RFP_NAME_D,773.66,599.42,0.290680992,,G3,0,0,,,,,,
5651,RFP_NAME_D,5674.97,6694.29,-0.152267081,,,0,0,,,,,,
5655,RFP_NAME_D,1384.36,2516.32,-0.449847396,,,0,0,,,,,,
5660,RFP_NAME_D,5853.59,10966.51,-0.466230369,,,0,0,,,,,,
5666,RFP_NAME_D,9187.05,11150.73,-0.176103269,V1,,0,0,,,,,,
5675,RFP_NAME_D,11223.2,12237.74,-0.082902562,V1,,0,0,,,,,,
5688,RFP_NAME_D,5727.6,3856.77,0.485076891,,G3,0,0,,,,,,
5694,RFP_NAME_D,9863.14,15869.38,-0.378479815,V1,,0,0,,,,,,
5696,RFP_NAME_D,12319.06,11365.07,0.08394053,V1,G1,0.01,123.1906,,,,,,
5706,RFP_NAME_D,38980.88,29603.59,0.31676192,V3,G3,0.07,2728.6616,,,,,,
5711,RFP_NAME_D,0,1173.53,-1,,,0,0,,,,,,
5716,RFP_NAME_D,7530.06,10098.82,-0.254362391,,,0,0,,,,,,
5722,RFP_NAME_D,25590.99,27753.6,-0.077921783,V3,,0,0,,,,,,
5728,RFP_NAME_D,4124.57,4480.34,-0.07940692,,,0,0,,,,,,
5730,RFP_NAME_D,8422.96,6496.26,0.296586036,,G3,0,0,,,,,,
5731,RFP_NAME_D,20724.17,17695.24,0.171172021,V2,G2,0.05,1036.2085,,,,,,
5734,RFP_NAME_D,515.84,578.86,-0.108869157,,,0,0,,,,,,
5735,RFP_NAME_D,1615.22,2674.15,-0.39598751,,,0,0,,,,,,
5743,RFP_NAME_D,6556.58,10190.34,-0.356588691,,,0,0,,,,,,
5751,RFP_NAME_D,10813.98,13290.48,-0.186336385,V1,,0,0,,,,,,
5752,RFP_NAME_D,0,0,,,,0,0,,,,,,
5789,RFP_NAME_D,1005.7,2391.57,-0.579481261,,,0,0,,,,,,
5790,RFP_NAME_D,4206.54,3270.63,0.286155878,,G3,0,0,,,,,,
5791,RFP_NAME_D,5139.65,5865.97,-0.123819249,,,0,0,,,,,,
5794,RFP_NAME_D,7142.75,8624.39,-0.171796498,,,0,0,,,,,,
5795,RFP_NAME_D,647.78,1064.24,-0.391321506,,,0,0,,,,,,
5798,RFP_NAME_D,1834.8,826.38,1.220286067,,G3,0,0,,,,,,
5804,RFP_NAME_D,9388.7,10434.75,-0.100246772,V1,,0,0,,,,,,
5810,RFP_NAME_D,3527.28,3532.64,-0.001517279,,,0,0,,,,,,
5822,RFP_NAME_D,39105.93,43732.09,-0.105784105,V3,,0,0,,,,,,
5824,RFP_NAME_D,5033.19,4117.52,0.222383862,,G3,0,0,,,,,,
5826,RFP_NAME_D,10649.49,11773.66,-0.095481779,V1,,0,0,,,,,,
5830,RFP_NAME_D,9613.19,11236.37,-0.144457685,V1,,0,0,,,,,,
5831,RFP_NAME_D,1124.28,1292.02,-0.129827712,,,0,0,,,,,,
5833,RFP_NAME_D,9154.76,5778.24,0.584350944,V1,G3,0.05,457.738,,,,,,
5834,RFP_NAME_D,8292.6,9461.17,-0.123512208,,,0,0,,,,,,
5835,RFP_NAME_D,8053.54,9169.65,-0.121717841,,,0,0,,,,,,
5836,RFP_NAME_D,24218.16,24411.33,-0.007913129,V3,,0,0,,,,,,
5847,RFP_NAME_D,0,0,,,,0,0,,,,,,
5848,RFP_NAME_D,10444.72,8727.85,0.196711676,V1,G2,0.03,313.3416,,,,,,
5851,RFP_NAME_D,25807.78,25055.16,0.030038523,V3,,0,0,,,,,,
5855,RFP_NAME_D,11277.46,9443.95,0.194146517,V1,G2,0.03,338.3238,,,,,,
5868,RFP_NAME_D,11472.45,11235.73,0.021068502,V1,,0,0,,,,,,
5885,RFP_NAME_D,2668.43,3405.78,-0.216499598,,,0,0,,,,,,
5886,RFP_NAME_D,11238.19,16438.24,-0.31633861,V1,,0,0,,,,,,
5887,RFP_NAME_D,17255.34,18525.02,-0.068538657,V2,,0,0,,,,,,
5891,RFP_NAME_D,0,0,,,,0,0,,,,,,
5895,RFP_NAME_D,8882.28,16020.64,-0.445572711,,,0,0,,,,,,
5904,RFP_NAME_D,1188.96,799.65,0.486850497,,G3,0,0,,,,,,
5906,RFP_NAME_D,2589.95,2130.97,0.215385482,,G3,0,0,,,,,,
5907,RFP_NAME_D,36918.03,31961.01,0.15509585,V3,G2,0.05,1845.9015,,,,,,
5908,RFP_NAME_D,2342.49,4071.59,-0.42467439,,,0,0,,,,,,
5911,RFP_NAME_D,3072.07,2530.71,0.213916253,,G3,0,0,,,,,,
5914,RFP_NAME_D,50181.51,52295.51,-0.040424121,V4,,0,0,,,,,,
5919,RFP_NAME_D,2195.95,1755.05,0.251217914,,G3,0,0,,,,,,
5921,RFP_NAME_D,5672.74,6461.17,-0.122025887,,,0,0,,,,,,
5922,RFP_NAME_D,0,3931.33,-1,,,0,0,,,,,,
5928,RFP_NAME_D,261.2,76.59,2.410366889,,G3,0,0,,,,,,
5929,RFP_NAME_D,888.68,474.64,0.872324288,,G3,0,0,,,,,,
5936,RFP_NAME_D,0,0,,,,0,0,,,,,,
5937,RFP_NAME_D,2023.92,2265.98,-0.106823538,,,0,0,,,,,,
5938,RFP_NAME_D,177.99,1148.62,-0.845040135,,,0,0,,,,,,
5939,RFP_NAME_D,7040.22,6871.92,0.024490972,,,0,0,,,,,,
5942,RFP_NAME_D,73992,81093.65,-0.087573441,V4,,0,0,,,,,,
5943,RFP_NAME_D,98.36,447.52,-0.78021094,,,0,0,,,,,,
5945,RFP_NAME_D,0,34.13,-1,,,0,0,,,,,,
5947,RFP_NAME_D,10295.45,12492.38,-0.175861605,V1,,0,0,,,,,,
5949,RFP_NAME_D,3248.44,3155.02,0.029609955,,,0,0,,,,,,
5951,RFP_NAME_D,0,0,,,,0,0,,,,,,
5952,RFP_NAME_D,3744.05,5239.64,-0.285437549,,,0,0,,,,,,
5955,RFP_NAME_D,848.82,1227.55,-0.308525111,,,0,0,,,,,,
5958,RFP_NAME_D,199.78,350.63,-0.430225594,,,0,0,,,,,,
5960,RFP_NAME_D,411.1,959.11,-0.571373461,,,0,0,,,,,,
5961,RFP_NAME_D,1149.18,1114.8,0.030839612,,,0,0,,,,,,
5964,RFP_NAME_D,5619.1,7227.82,-0.222573335,,,0,0,,,,,,
5967,RFP_NAME_D,32018.51,28435.21,0.126016302,V3,G1,0.03,960.5553,,,,,,
5971,RFP_NAME_D,6485.98,5727.46,0.13243567,,G1,0,0,,,,,,
5972,RFP_NAME_D,3818.25,9546.42,-0.600033311,,,0,0,,,,,,
5973,RFP_NAME_D,2110.41,2229.29,-0.053326395,,,0,0,,,,,,
5974,RFP_NAME_D,1867.44,4333.78,-0.569096724,,,0,0,,,,,,
5975,RFP_NAME_D,15317.67,12914.56,0.186077574,V2,G2,0.05,765.8835,,,,,,
5980,RFP_NAME_D,7915.18,7824.35,0.011608632,,,0,0,,,,,,
5986,RFP_NAME_D,145.5,0,inf,,,0,0,,,,,,
5988,RFP_NAME_D,8276.54,7711.73,0.073240375,,,0,0,,,,,,
5989,RFP_NAME_D,18095.69,16699.25,0.083622917,V2,G1,0.04,723.8276,,,,,,
5995,RFP_NAME_D,4543.54,3936.88,0.154096645,,G2,0,0,,,,,,
5997,RFP_NAME_D,7124.6,6876.83,0.036029682,,,0,0,,,,,,
5998,RFP_NAME_D,42928.3,43324.34,-0.009141282,V3,,0,0,,,,,,
6000,RFP_NAME_D,9367.59,7985.53,0.173070541,V1,G2,0.03,281.0277,,,,,,
6001,RFP_NAME_D,7277.49,6436.59,0.13064371,,G1,0,0,,,,,,
6002,RFP_NAME_D,12348.24,11702.06,0.055219337,V1,,0,0,,,,,,
6003,RFP_NAME_D,2795.44,2445.35,0.1431656,,G1,0,0,,,,,,
6005,RFP_NAME_D,7196.16,8543.92,-0.157744923,,,0,0,,,,,,
6006,RFP_NAME_D,1094.03,2118.71,-0.483633909,,,0,0,,,,,,
6007,RFP_NAME_D,3167.43,3603.44,-0.120998268,,,0,0,,,,,,
6008,RFP_NAME_D,60170.98,47043.71,0.279044106,V4,G3,0.11,6618.8078,,,,,,
6009,RFP_NAME_D,0,123.81,-1,,,0,0,,,,,,
6012,RFP_NAME_D,853.22,976.32,-0.12608571,,,0,0,,,,,,
6013,RFP_NAME_D,20642.03,23301.85,-0.114146302,V2,,0,0,,,,,,
6014,RFP_NAME_D,1570.6,4319.08,-0.636357743,,,0,0,,,,,,
6016,RFP_NAME_D,8299.05,9822.49,-0.155097129,,,0,0,,,,,,
6018,RFP_NAME_D,4420.65,5072.62,-0.12852727,,,0,0,,,,,,
6019,RFP_NAME_D,19598.5,17803.54,0.100820399,V2,G1,0.04,783.94,,,,,,
6024,RFP_NAME_D,3676.99,4487.15,-0.180551129,,,0,0,,,,,,
6031,RFP_NAME_D,2630.55,2314.79,0.136409782,,G1,0,0,,,,,,
6032,RFP_NAME_D,123.81,89.98,0.375972438,,G3,0,0,,,,,,
